date,brand,model,quantity_sold,current_stock,reorder_threshold,lead_time
2022-11-21,Vivo,Vivo V20,10,454,23,10
2022-03-07,OnePlus,OnePlus 8,10,332,40,12
2024-04-03,Acer,Swift 3,39,431,47,13
2021-05-22,Samsung,Galaxy S21,20,113,48,10
2021-01-14,Dell,Latitude 7420,11,459,35,11
2023-09-17,Lenovo,Legion 5,23,227,16,10
2023-02-28,Asus,ZenBook 14,27,358,22,11
2021-05-20,MSI,GF65 Thin,32,191,28,14
2023-05-26,HP,Spectre x360,42,446,15,3
2022-09-23,Realme,Realme 7,8,214,36,9
2022-11-13,Acer,Swift 3,35,290,15,11
2022-08-28,Dell,Inspiron 15,45,342,17,13
2022-09-23,Google,Pixel 4a,10,446,46,10
2024-02-13,Dell,XPS 13,23,126,50,9
2023-01-05,Lenovo,Legion 5,26,325,15,3
2024-08-15,Vivo,Vivo Y51,7,313,30,5
2024-12-27,Oppo,Oppo Reno 5,12,123,21,12
2024-01-04,Apple,MacBook Pro 16,50,447,22,12
2021-09-03,OnePlus,OnePlus 9,22,435,50,7
2024-12-07,Dell,XPS 13,3,299,26,12
2022-10-06,MSI,GE76 Raider,12,174,48,7
2022-06-14,Oppo,Oppo F19,1,300,47,6
2024-12-06,Samsung,Galaxy Note 10,20,113,47,9
2022-09-12,Lenovo,Legion 5,15,143,48,6
2023-07-24,Google,Pixel 6,38,75,26,10
2021-04-01,Oppo,Oppo A74,41,447,12,6
2023-03-07,OnePlus,OnePlus 9,20,471,40,4
2022-04-23,Samsung,Galaxy S20,41,232,50,11
2021-08-10,MSI,GF65 Thin,24,81,30,13
2023-04-24,Asus,VivoBook 15,47,255,26,3
2023-08-15,Lenovo,IdeaPad 3,36,312,16,8
2022-11-22,Lenovo,ThinkPad X1,5,329,42,14
2023-07-13,Asus,VivoBook 15,37,190,45,9
2021-12-25,Apple,MacBook Pro 16,29,446,26,8
2023-08-07,Oppo,Oppo A74,2,308,12,8
2022-12-13,Apple,MacBook Air,45,263,47,13
2023-06-25,Realme,Realme 7,21,166,15,9
2022-08-10,Google,Pixel 4a,48,265,41,12
2023-04-23,Apple,MacBook Pro 16,26,42,28,8
2024-11-15,Vivo,Vivo Y51,33,192,39,5
2022-10-22,Acer,Aspire 5,44,379,41,14
2023-10-04,Lenovo,Legion 5,50,43,25,13
2022-05-07,Lenovo,IdeaPad 3,43,419,35,12
2023-08-17,Apple,MacBook Pro 13,44,20,15,3
2022-10-08,Apple,iPhone 13,36,82,25,8
2022-03-16,MSI,Stealth 15M,45,353,11,9
2024-10-06,Acer,Aspire 5,23,408,34,6
2023-02-10,Samsung,Galaxy Note 10,7,282,40,11
2024-12-28,Oppo,Oppo Reno 5,6,448,13,5
2024-10-19,MSI,GF65 Thin,41,229,24,6
2023-02-23,Acer,Swift 3,34,148,47,9
2024-06-17,Lenovo,Legion 5,38,456,37,4
2023-07-30,Google,Pixel 6,27,117,13,8
2022-08-11,Asus,ROG Zephyrus,28,480,16,8
2023-04-05,Apple,iPhone 13,24,184,36,4
2022-11-25,Realme,Realme 8,16,43,20,12
2023-10-22,Asus,ROG Zephyrus,25,48,41,14
2023-12-20,Apple,iPhone 11,12,273,36,6
2023-11-06,Asus,ROG Zephyrus,3,498,25,13
2021-10-01,HP,Spectre x360,44,416,36,4
2024-01-31,Dell,XPS 13,43,298,15,10
2023-11-22,Asus,ROG Zephyrus,23,278,17,10
2024-07-25,Apple,MacBook Pro 13,9,445,26,10
2021-02-17,OnePlus,OnePlus Nord,48,352,37,14
2021-05-13,Xiaomi,Mi 11,5,440,40,3
2022-12-16,Xiaomi,Redmi Note 9,35,346,25,13
2023-05-06,HP,Spectre x360,15,272,43,5
2024-02-20,Xiaomi,Mi 11,49,375,27,13
2021-10-23,Dell,Inspiron 15,40,332,46,12
2024-09-26,OnePlus,OnePlus Nord,8,477,26,3
2024-05-24,HP,Spectre x360,33,208,26,7
2023-02-28,Vivo,Vivo Y51,33,123,21,6
2024-07-18,Oppo,Oppo F19,40,192,45,6
2022-08-23,Acer,Predator Helios,46,303,36,10
2021-05-21,Xiaomi,Mi 10,5,300,36,7
2022-09-29,Acer,Swift 3,18,336,31,12
2022-07-11,OnePlus,OnePlus 8,17,364,14,12
2021-06-09,Apple,iPhone 12,36,259,24,12
2024-08-31,Oppo,Oppo Reno 5,4,227,27,14
2024-06-05,Apple,MacBook Air,34,226,37,9
2021-06-21,MSI,Stealth 15M,36,186,38,12
2023-04-29,Asus,VivoBook 15,34,181,46,11
2023-07-18,Lenovo,Legion 5,40,447,46,6
2024-06-21,Dell,Inspiron 15,5,59,16,14
2021-05-13,MSI,Stealth 15M,4,308,40,4
2023-04-15,Realme,Realme X7,6,158,34,3
2024-11-23,Asus,ZenBook 14,22,495,34,7
2022-01-28,Asus,VivoBook 15,39,83,38,3
2022-11-02,Asus,ROG Zephyrus,15,363,29,6
2024-03-08,Samsung,Galaxy Note 10,29,31,13,14
2023-12-06,Dell,Latitude 7420,6,341,42,5
2024-11-02,Xiaomi,Mi 11,37,139,21,8
2023-11-05,Realme,Realme 7,25,155,49,10
2022-07-10,Samsung,Galaxy S21,48,160,43,9
2023-06-04,Asus,ROG Zephyrus,31,452,37,12
2021-01-31,Lenovo,IdeaPad 3,8,328,38,7
2021-10-28,Dell,Inspiron 15,6,46,12,4
2023-12-06,Lenovo,IdeaPad 3,35,314,35,5
2022-11-04,HP,Pavilion 15,24,212,20,11
2023-09-04,Realme,Realme X7,39,244,27,5
2023-08-31,MSI,GF65 Thin,35,260,35,9
2024-09-22,Asus,VivoBook 15,25,473,11,11
2024-10-20,Apple,iPhone 13,2,126,50,10
2024-01-26,Apple,iPhone 12,8,215,17,4
2023-08-18,Samsung,Galaxy S21,39,389,28,6
2023-03-21,Samsung,Galaxy S20,9,226,31,3
2022-04-11,HP,Spectre x360,24,104,46,12
2022-07-08,HP,Pavilion 15,16,36,19,13
2022-05-08,Vivo,Vivo V20,38,474,24,12
2022-09-26,Google,Pixel 4a,12,317,18,8
2024-05-27,Vivo,Vivo X50,47,79,45,8
2024-12-20,Oppo,Oppo A74,10,281,39,14
2022-03-04,Oppo,Oppo F19,44,496,48,7
2021-01-23,Xiaomi,Redmi Note 9,4,129,22,7
2024-08-01,Oppo,Oppo F19,46,359,44,14
2023-11-02,Dell,Latitude 7420,48,192,10,9
2022-08-04,Oppo,Oppo A74,23,340,19,12
2022-12-10,OnePlus,OnePlus Nord,27,65,43,9
2023-06-03,Vivo,Vivo Y51,17,284,36,5
2023-06-10,OnePlus,OnePlus 8,19,392,10,5
2022-06-24,Google,Pixel 5,42,415,26,14
2021-07-15,Xiaomi,Mi 11,19,470,45,4
2023-07-19,Apple,iPhone 13,29,286,30,7
2024-01-14,Apple,iPhone 12,25,145,19,9
2022-04-18,OnePlus,OnePlus 8,50,160,38,11
2024-08-29,Realme,Realme 7,22,271,49,13
2024-02-18,OnePlus,OnePlus 8,22,486,22,8
2022-11-20,Apple,iPhone 13,40,490,38,3
2023-08-30,Vivo,Vivo Y51,48,340,23,4
2024-01-30,Apple,iPhone 11,49,151,21,14
2023-09-01,Lenovo,IdeaPad 3,47,389,21,3
2022-07-08,MSI,GE76 Raider,4,127,35,4
2021-01-02,Realme,Realme 8,13,315,50,6
2024-01-20,Dell,XPS 13,15,194,20,9
2022-02-01,Asus,ZenBook 14,35,120,17,12
2022-09-10,Xiaomi,Mi 11,2,36,22,4
2022-08-06,Asus,ZenBook 14,40,291,45,7
2023-01-04,Apple,iPhone 12,18,384,40,7
2022-06-08,Apple,iPhone 13,34,149,41,14
2022-05-17,Google,Pixel 6,44,146,42,3
2021-09-09,Acer,Aspire 5,11,308,32,9
2022-12-03,Oppo,Oppo Reno 5,24,86,35,4
2023-11-26,Apple,MacBook Pro 16,7,151,20,8
2023-01-17,Asus,ZenBook 14,17,296,23,9
2024-03-29,MSI,GE76 Raider,21,102,39,5
2021-04-02,Dell,Latitude 7420,44,24,33,12
2022-11-02,MSI,GE76 Raider,28,253,29,10
2024-09-18,Apple,MacBook Air,7,82,29,3
2023-08-07,Xiaomi,Redmi Note 9,42,383,45,10
2022-09-16,Lenovo,ThinkPad X1,46,391,44,4
2021-04-07,Oppo,Oppo Reno 5,38,77,27,14
2023-07-06,Dell,Inspiron 15,27,153,40,8
2024-10-05,HP,Spectre x360,4,392,25,8
2023-08-12,Oppo,Oppo A74,1,74,28,13
2022-04-22,Apple,MacBook Air,7,365,41,13
2021-11-09,Xiaomi,Mi 10,9,367,49,7
2021-12-22,Apple,iPhone 12,9,461,19,12
2024-05-06,Lenovo,IdeaPad 3,10,402,16,6
2022-05-15,Dell,Latitude 7420,32,178,24,10
2021-06-17,Google,Pixel 4a,39,485,27,7
2022-12-03,HP,Pavilion 15,21,249,48,8
2021-11-22,Vivo,Vivo X50,13,126,23,3
2022-06-18,Apple,iPhone 11,34,105,42,9
2021-07-12,Google,Pixel 4a,34,362,18,5
2021-02-02,Xiaomi,Mi 11,44,87,38,7
2023-06-23,Apple,MacBook Pro 13,33,208,14,13
2021-01-10,Lenovo,IdeaPad 3,43,498,48,5
2021-05-17,Dell,Latitude 7420,1,43,44,8
2021-01-01,MSI,Stealth 15M,40,153,47,13
2022-07-03,Vivo,Vivo V20,10,414,18,12
2023-10-06,Acer,Predator Helios,16,411,11,4
2022-08-20,MSI,Stealth 15M,26,475,31,3
2021-04-16,Lenovo,ThinkPad X1,39,441,39,12
2024-02-08,Apple,MacBook Pro 13,28,495,13,6
2021-07-22,Google,Pixel 5,22,452,31,10
2024-07-16,Lenovo,IdeaPad 3,21,391,36,3
2024-07-19,OnePlus,OnePlus Nord,48,444,36,13
2024-11-20,Dell,XPS 13,7,440,24,13
2023-08-28,MSI,Stealth 15M,25,114,48,8
2024-12-04,Vivo,Vivo V20,26,357,33,12
2024-11-02,Vivo,Vivo V20,49,208,49,6
2024-08-15,Acer,Swift 3,36,399,11,9
2023-06-04,Oppo,Oppo Reno 5,36,493,16,14
2024-02-18,Apple,iPhone 11,48,71,48,6
2024-03-14,Lenovo,Legion 5,19,72,48,7
2023-05-27,MSI,GE76 Raider,14,279,50,12
2024-07-29,Acer,Swift 3,22,394,50,8
2024-08-15,Asus,ROG Zephyrus,42,460,50,11
2022-01-10,Acer,Swift 3,36,60,14,6
2021-11-12,Acer,Predator Helios,39,78,18,8
2022-11-19,HP,Pavilion 15,22,137,36,8
2023-05-07,Apple,iPhone 11,50,189,10,6
2022-11-19,Realme,Realme X7,31,226,50,8
2022-06-22,HP,Pavilion 15,26,464,32,3
2021-11-27,Google,Pixel 6,50,421,45,8
2024-04-26,Xiaomi,Mi 11,3,226,33,6
2023-03-10,Oppo,Oppo Reno 5,28,184,38,8
2022-05-14,MSI,GE76 Raider,10,377,28,13
2021-05-14,Asus,VivoBook 15,19,164,28,9
2023-01-07,Lenovo,Legion 5,20,489,11,5
2023-01-18,Acer,Predator Helios,37,302,12,3
2023-12-21,Realme,Realme X7,47,410,20,3
2024-07-10,Dell,Inspiron 15,25,368,20,6
2022-05-12,Xiaomi,Mi 10,6,128,21,10
2022-06-27,Dell,Latitude 7420,12,440,31,8
2024-05-12,Apple,iPhone 11,5,81,48,11
2022-08-19,Realme,Realme X7,18,66,24,8
2022-10-05,Apple,iPhone 13,47,274,14,4
2022-10-16,OnePlus,OnePlus 9,12,24,43,5
2022-09-13,Xiaomi,Redmi Note 9,2,27,43,13
2024-09-30,Vivo,Vivo V20,33,224,43,11
2022-11-09,Xiaomi,Redmi Note 9,25,267,36,11
2021-07-13,Oppo,Oppo Reno 5,30,279,49,9
2022-09-29,Acer,Aspire 5,7,75,44,9
2021-05-14,Vivo,Vivo X50,23,485,12,14
2024-11-06,Xiaomi,Mi 10,19,77,39,12
2022-03-28,Apple,MacBook Pro 16,28,469,50,3
2023-01-22,Asus,VivoBook 15,28,168,40,7
2024-01-15,Google,Pixel 5,45,352,22,13
2023-09-18,HP,EliteBook 840,32,272,31,8
2022-02-28,Oppo,Oppo F19,46,217,48,4
2021-11-30,Lenovo,Legion 5,19,409,49,4
2023-12-19,Xiaomi,Mi 10,16,170,34,5
2021-06-03,Acer,Swift 3,46,479,35,9
2022-04-26,OnePlus,OnePlus 9,17,392,33,6
2021-05-09,Lenovo,ThinkPad X1,24,208,42,13
2022-08-11,Lenovo,IdeaPad 3,4,166,40,13
2024-02-01,OnePlus,OnePlus Nord,29,129,32,12
2023-08-13,Vivo,Vivo Y51,27,86,44,13
2024-09-13,Apple,iPhone 12,19,424,18,5
2023-12-10,Asus,ZenBook 14,3,428,31,14
2023-10-08,OnePlus,OnePlus Nord,27,275,15,14
2021-12-13,Xiaomi,Mi 11,38,149,34,6
2022-03-28,Dell,XPS 13,25,96,41,4
2021-01-30,MSI,GE76 Raider,30,99,22,7
2022-07-28,Google,Pixel 4a,14,413,50,3
2024-06-29,Acer,Aspire 5,46,134,50,8
2024-06-13,MSI,Stealth 15M,31,51,50,3
2022-01-01,Acer,Predator Helios,7,81,32,6
2021-09-25,Oppo,Oppo Reno 5,29,38,29,7
2022-03-10,HP,Pavilion 15,24,397,42,13
2024-01-03,Apple,iPhone 13,35,479,43,11
2024-04-10,HP,Pavilion 15,44,415,45,11
2021-09-28,Apple,MacBook Pro 13,14,74,24,6
2023-01-12,Asus,ZenBook 14,26,260,50,6
2021-05-01,Samsung,Galaxy S20,48,208,10,7
2023-08-18,Lenovo,IdeaPad 3,10,359,20,5
2024-01-16,Acer,Swift 3,48,345,27,14
2022-04-07,MSI,Stealth 15M,36,206,28,13
2021-12-11,Oppo,Oppo F19,49,316,20,6
2022-10-10,Apple,MacBook Pro 13,34,137,34,7
2021-07-15,Xiaomi,Mi 10,43,342,40,5
2022-02-10,Oppo,Oppo F19,28,39,40,12
2021-12-05,Xiaomi,Mi 10,48,420,33,4
2023-07-19,Apple,MacBook Pro 16,44,293,12,9
2024-01-23,Realme,Realme X7,13,195,33,5
2023-02-17,Apple,MacBook Air,42,88,23,10
2022-04-15,OnePlus,OnePlus Nord,24,238,30,4
2024-10-17,Acer,Aspire 5,39,353,11,7
2021-02-22,Lenovo,Legion 5,15,476,11,6
2023-02-07,MSI,GE76 Raider,20,76,47,11
2022-07-23,Apple,MacBook Pro 16,33,438,42,11
2023-01-02,Asus,VivoBook 15,36,289,19,5
2022-03-26,Acer,Aspire 5,22,406,25,9
2022-08-12,Xiaomi,Mi 10,38,309,15,8
2024-03-17,Oppo,Oppo A74,28,62,25,3
2022-08-27,Samsung,Galaxy Note 10,5,89,10,14
2024-12-25,HP,Spectre x360,11,114,24,3
2024-04-02,Samsung,Galaxy S21,7,30,46,5
2021-11-21,HP,Spectre x360,42,362,16,14
2021-10-08,Apple,MacBook Pro 13,3,185,40,9
2021-09-26,Acer,Aspire 5,28,109,32,9
2023-12-04,Oppo,Oppo F19,20,66,45,4
2024-01-05,Google,Pixel 4a,30,129,28,10
2024-07-08,Google,Pixel 4a,10,478,17,12
2021-05-04,Oppo,Oppo F19,39,87,20,7
2023-12-07,Xiaomi,Mi 11,6,304,27,9
2021-07-28,Google,Pixel 4a,34,96,44,5
2022-03-20,Acer,Predator Helios,25,302,24,6
2023-06-25,Acer,Aspire 5,43,117,25,14
2021-09-30,OnePlus,OnePlus Nord,5,165,29,14
2023-12-24,Google,Pixel 5,36,344,14,11
2024-10-30,OnePlus,OnePlus 9,17,239,35,5
2023-09-02,Apple,MacBook Air,31,475,49,7
2024-11-17,Dell,XPS 13,7,227,23,13
2024-02-01,Realme,Realme X7,22,295,41,5
2021-04-04,MSI,GE76 Raider,19,110,37,14
2023-12-24,Xiaomi,Mi 10,23,399,22,9
2024-11-19,MSI,Stealth 15M,36,393,30,14
2024-08-02,Asus,VivoBook 15,17,79,33,12
2024-01-20,OnePlus,OnePlus 8,10,500,41,14
2021-06-01,Oppo,Oppo F19,16,308,11,9
2021-11-01,Acer,Swift 3,24,389,29,14
2022-01-24,HP,Spectre x360,50,31,25,8
2021-01-31,Acer,Predator Helios,43,134,13,6
2022-12-03,Samsung,Galaxy S20,50,378,31,6
2023-08-11,Oppo,Oppo Reno 5,34,386,50,13
2022-08-04,Realme,Realme 7,48,183,43,10
2023-07-26,Asus,ROG Zephyrus,7,101,39,8
2022-06-22,Xiaomi,Redmi Note 9,49,119,27,9
2021-09-28,Google,Pixel 5,15,165,26,7
2024-04-18,HP,Spectre x360,15,328,15,9
2021-01-15,Lenovo,Legion 5,30,271,44,9
2023-01-12,Lenovo,ThinkPad X1,40,26,45,4
2022-02-14,Realme,Realme 7,14,339,20,7
2021-12-11,Realme,Realme X7,27,429,46,4
2024-01-25,Apple,iPhone 12,9,422,34,3
2022-05-27,Apple,iPhone 12,33,308,17,13
2022-09-04,Lenovo,ThinkPad X1,12,301,40,12
2021-12-17,HP,EliteBook 840,3,382,13,8
2022-11-08,HP,Pavilion 15,15,500,21,6
2021-11-10,Dell,Latitude 7420,30,216,27,14
2022-01-07,Vivo,Vivo X50,14,99,43,10
2021-07-28,MSI,GF65 Thin,36,473,27,9
2024-02-06,Asus,ROG Zephyrus,9,208,47,4
2023-07-26,Apple,iPhone 11,28,84,25,8
2024-12-04,Acer,Aspire 5,2,116,13,6
2022-07-26,HP,Pavilion 15,5,450,41,11
2021-05-05,Apple,iPhone 12,50,468,19,13
2024-12-28,Apple,iPhone 12,14,411,32,6
2023-11-17,Google,Pixel 6,10,337,19,9
2021-04-07,OnePlus,OnePlus 9,35,20,45,4
2021-11-13,Samsung,Galaxy S21,32,46,42,10
2024-01-11,Asus,ZenBook 14,35,368,26,7
2021-05-17,Oppo,Oppo A74,15,58,34,13
2021-12-19,Apple,MacBook Pro 13,26,236,26,12
2022-03-19,Asus,ZenBook 14,15,193,49,13
2021-08-28,MSI,GE76 Raider,11,62,16,13
2021-01-17,Apple,iPhone 12,30,285,25,7
2021-09-12,Oppo,Oppo A74,1,203,29,12
2021-09-15,Samsung,Galaxy Note 10,40,424,45,6
2023-12-06,HP,Pavilion 15,24,242,50,11
2024-04-30,Samsung,Galaxy S20,29,55,32,11
2023-03-09,OnePlus,OnePlus 8,42,164,10,4
2024-04-02,Realme,Realme 7,47,229,12,5
2023-08-31,HP,EliteBook 840,16,218,50,5
2022-04-27,Vivo,Vivo X50,17,404,44,7
2023-06-25,Oppo,Oppo A74,1,368,10,14
2023-12-01,Lenovo,ThinkPad X1,47,234,30,7
2024-02-10,Samsung,Galaxy Note 10,5,341,12,10
2023-07-06,Google,Pixel 6,19,406,12,5
2022-02-16,Dell,Inspiron 15,39,53,18,14
2023-04-19,HP,EliteBook 840,42,286,13,11
2024-10-17,Dell,Latitude 7420,17,138,31,3
2024-03-31,Apple,MacBook Pro 16,44,199,32,12
2024-08-26,HP,Pavilion 15,14,118,41,11
2022-05-15,HP,Spectre x360,26,309,22,8
2024-11-28,Asus,VivoBook 15,48,226,25,7
2023-01-29,Google,Pixel 5,43,398,50,14
2022-08-09,Realme,Realme X7,45,272,50,14
2021-04-28,Realme,Realme 7,10,425,28,9
2021-09-08,HP,Spectre x360,36,70,40,8
2024-07-05,Google,Pixel 6,6,359,10,6
2024-01-10,Asus,VivoBook 15,4,336,42,6
2021-08-01,Acer,Swift 3,40,371,17,10
2024-06-21,Dell,XPS 13,28,115,11,9
2022-12-16,OnePlus,OnePlus 8,5,169,44,12
2023-01-19,Acer,Swift 3,3,121,46,4
2023-05-09,Vivo,Vivo X50,17,194,40,9
2022-07-29,Xiaomi,Redmi Note 9,31,96,11,5
2024-12-20,Oppo,Oppo Reno 5,19,429,10,11
2023-03-08,Acer,Aspire 5,33,32,34,4
2022-09-15,OnePlus,OnePlus 8,35,229,27,4
2021-05-28,Acer,Predator Helios,49,238,20,6
2021-09-22,Realme,Realme 8,4,214,50,8
2024-05-26,Lenovo,IdeaPad 3,22,186,29,11
2022-05-01,Asus,ZenBook 14,36,494,21,12
2021-06-26,Apple,iPhone 12,8,153,43,11
2023-12-06,Apple,MacBook Pro 13,23,296,14,13
2021-06-28,Apple,iPhone 12,41,355,31,10
2023-07-28,Apple,iPhone 13,3,247,48,5
2024-11-06,Vivo,Vivo Y51,3,188,28,8
2022-08-14,MSI,GE76 Raider,7,343,17,12
2021-05-18,Oppo,Oppo Reno 5,16,20,27,9
2021-07-11,Apple,MacBook Pro 13,33,234,36,4
2023-03-11,MSI,GE76 Raider,40,88,32,12
2023-07-23,Vivo,Vivo V20,27,426,22,7
2023-10-14,Lenovo,IdeaPad 3,2,389,31,14
2023-03-20,Xiaomi,Mi 11,21,93,28,14
2022-07-23,Samsung,Galaxy Note 10,38,271,26,6
2021-05-24,Realme,Realme 7,15,347,21,14
2024-06-08,Apple,MacBook Air,35,388,50,8
2024-07-23,Xiaomi,Mi 11,3,443,18,7
2021-03-15,Apple,iPhone 12,39,61,44,5
2021-03-28,Oppo,Oppo F19,8,308,19,6
2023-02-07,HP,Spectre x360,44,202,12,3
2024-01-24,Acer,Predator Helios,9,496,50,4
2024-09-03,Lenovo,IdeaPad 3,16,123,29,8
2023-04-19,Apple,iPhone 11,12,304,49,9
2021-11-01,HP,EliteBook 840,41,332,33,3
2021-04-26,MSI,Stealth 15M,27,271,33,8
2023-04-14,Apple,iPhone 13,19,97,44,7
2021-02-12,Realme,Realme 7,5,296,17,9
2024-03-18,Realme,Realme 7,46,311,23,6
2022-05-04,MSI,GE76 Raider,13,383,46,10
2023-01-11,OnePlus,OnePlus 9,47,374,10,9
2021-10-29,OnePlus,OnePlus 9,36,176,27,3
2023-01-24,MSI,GE76 Raider,11,111,19,10
2021-05-01,OnePlus,OnePlus 9,49,163,30,8
2021-08-03,Apple,MacBook Pro 13,12,161,39,7
2021-06-08,Apple,iPhone 12,30,276,42,5
2021-11-20,Samsung,Galaxy S21,3,286,46,8
2024-12-27,Apple,iPhone 13,42,204,28,6
2021-03-06,OnePlus,OnePlus 9,47,438,11,12
2024-10-26,Dell,Latitude 7420,26,144,23,10
2022-06-04,OnePlus,OnePlus Nord,33,220,24,5
2023-01-18,Apple,MacBook Pro 16,26,85,43,8
2023-05-05,Samsung,Galaxy S21,36,133,24,4
2022-09-06,Acer,Aspire 5,10,207,15,9
2024-03-15,Lenovo,ThinkPad X1,32,64,12,11
2021-03-09,Apple,iPhone 12,38,66,47,10
2021-09-21,Realme,Realme X7,36,365,21,3
2023-04-26,MSI,GF65 Thin,47,168,47,5
2021-11-25,MSI,GF65 Thin,3,98,28,7
2022-02-09,Realme,Realme 8,15,113,50,8
2024-11-07,MSI,GF65 Thin,40,104,36,14
2022-12-13,Realme,Realme 8,6,74,40,4
2022-06-03,Asus,VivoBook 15,37,205,40,7
2023-11-24,Asus,ROG Zephyrus,43,282,37,14
2022-01-11,Acer,Swift 3,40,39,36,10
2021-05-13,Apple,iPhone 12,5,219,12,4
2024-05-09,MSI,GE76 Raider,48,455,22,9
2022-06-08,Dell,XPS 13,11,372,44,8
2024-02-05,Oppo,Oppo F19,6,252,36,11
2021-09-03,Acer,Swift 3,32,163,50,10
2021-11-03,Xiaomi,Mi 11,1,444,39,14
2021-05-31,Apple,MacBook Pro 16,43,313,34,8
2022-02-13,Apple,MacBook Air,10,212,45,9
2024-08-26,Samsung,Galaxy S21,50,138,13,12
2022-01-17,Google,Pixel 6,9,244,21,9
2021-11-13,Acer,Aspire 5,39,275,38,8
2022-07-25,OnePlus,OnePlus 9,9,90,15,14
2021-05-20,Samsung,Galaxy S21,39,101,28,10
2024-05-05,Google,Pixel 6,4,299,42,12
2021-08-11,Acer,Predator Helios,20,453,27,11
2022-11-21,Realme,Realme 8,17,22,35,7
2022-08-05,Dell,Latitude 7420,1,322,30,12
2021-07-28,Apple,MacBook Pro 13,38,368,35,8
2021-09-10,Lenovo,Legion 5,28,115,50,8
2021-11-23,Vivo,Vivo Y51,37,183,24,9
2023-08-11,Asus,VivoBook 15,7,352,15,9
2024-07-14,HP,Pavilion 15,30,477,42,11
2021-08-16,Apple,iPhone 13,40,455,18,13
2024-01-06,Apple,iPhone 13,8,431,21,11
2024-02-23,Google,Pixel 5,25,56,45,10
2024-06-14,Dell,XPS 13,17,140,10,10
2021-07-18,Apple,MacBook Pro 16,18,419,40,11
2022-11-18,Oppo,Oppo A74,1,281,49,11
2024-11-28,Apple,MacBook Air,12,342,44,3
2022-05-30,Lenovo,ThinkPad X1,3,260,50,3
2024-10-02,Samsung,Galaxy S20,48,409,33,5
2023-10-25,Apple,MacBook Pro 16,44,406,13,5
2023-09-26,Xiaomi,Redmi Note 9,24,288,32,9
2023-11-08,HP,EliteBook 840,5,162,49,8
2023-04-27,Apple,iPhone 11,46,493,13,3
2021-11-14,Dell,Latitude 7420,37,497,30,8
2022-04-01,Realme,Realme 8,15,463,27,3
2021-06-20,Lenovo,Legion 5,30,418,14,5
2021-07-21,Dell,XPS 13,49,322,47,11
2022-03-25,Google,Pixel 5,10,168,22,5
2023-01-25,Realme,Realme 7,32,155,40,12
2023-05-24,Realme,Realme X7,29,318,21,6
2022-04-12,Realme,Realme 8,9,89,19,6
2023-04-21,Apple,MacBook Pro 16,1,22,13,5
2024-05-26,Apple,MacBook Pro 13,30,388,23,14
2021-12-27,MSI,GE76 Raider,25,462,39,9
2022-03-18,OnePlus,OnePlus 8,1,332,14,5
2022-09-26,Oppo,Oppo Reno 5,14,387,39,12
2024-04-11,Asus,ZenBook 14,5,265,21,6
2024-02-25,Apple,MacBook Air,18,176,33,8
2024-03-16,Apple,MacBook Air,38,27,43,4
2021-03-24,OnePlus,OnePlus 9,29,131,27,11
2022-01-26,Realme,Realme 8,50,64,31,10
2023-04-30,HP,Spectre x360,37,273,32,5
2024-08-21,HP,EliteBook 840,39,296,36,5
2023-04-28,Samsung,Galaxy S20,18,188,17,14
2024-10-27,Apple,iPhone 13,43,473,37,7
2021-11-23,Dell,XPS 13,5,247,15,12
2021-03-18,Asus,VivoBook 15,24,288,30,12
2023-07-18,Vivo,Vivo X50,23,71,14,8
2024-04-14,Asus,ROG Zephyrus,45,444,25,4
2023-02-24,Dell,XPS 13,45,223,32,4
2024-03-12,Dell,Latitude 7420,25,38,21,4
2023-06-28,Realme,Realme 7,6,471,25,9
2023-04-09,HP,Pavilion 15,43,215,19,12
2023-04-01,Oppo,Oppo F19,13,137,47,4
2024-05-09,OnePlus,OnePlus 8,15,147,33,13
2023-09-07,Xiaomi,Mi 11,36,60,42,14
2021-08-27,OnePlus,OnePlus 9,15,123,12,12
2024-11-08,Apple,iPhone 12,30,182,18,9
2023-08-11,Xiaomi,Redmi Note 9,36,424,23,7
2022-02-18,Dell,Inspiron 15,11,200,45,9
2022-04-15,MSI,Stealth 15M,35,325,38,4
2022-09-29,MSI,GF65 Thin,42,500,23,9
2023-06-20,Lenovo,ThinkPad X1,27,323,43,8
2021-10-05,OnePlus,OnePlus 8,17,439,28,7
2024-10-31,Samsung,Galaxy Note 10,32,279,50,4
2021-03-19,MSI,GF65 Thin,37,160,12,3
2024-11-09,Oppo,Oppo F19,35,120,31,8
2023-04-29,Xiaomi,Redmi Note 9,6,230,25,8
2024-11-03,Oppo,Oppo Reno 5,18,42,17,9
2021-11-01,Google,Pixel 6,19,350,23,13
2024-11-22,Acer,Swift 3,47,274,21,7
2021-01-22,Vivo,Vivo Y51,35,377,50,10
2021-04-22,Asus,ZenBook 14,3,498,41,7
2021-12-21,MSI,GE76 Raider,35,308,50,6
2023-03-22,Google,Pixel 5,25,214,21,7
2024-10-01,HP,Spectre x360,40,377,40,14
2024-11-21,HP,EliteBook 840,31,63,13,6
2023-12-16,Google,Pixel 6,24,294,40,14
2022-12-07,HP,Pavilion 15,41,170,32,5
2022-07-09,Lenovo,Legion 5,32,26,26,14
2024-11-26,Xiaomi,Mi 10,18,35,25,7
2023-01-19,Xiaomi,Mi 10,26,227,11,6
